total_loss,nll_loss,entropy_penalty
6.074492633342742920e-02,3.308625658974051476e-03,5.743630230426788330e-02
6.071602180600166321e-02,3.303837962448596954e-03,5.741218477487564087e-02
6.068652495741844177e-02,3.303820732980966568e-03,5.738270282745361328e-02
6.065778061747550964e-02,3.307838458567857742e-03,5.734994262456893921e-02
6.063051521778106689e-02,3.314119996502995491e-03,5.731639638543128967e-02
6.060450151562690735e-02,3.320102347061038017e-03,5.728439986705780029e-02
6.057874858379364014e-02,3.323002019897103310e-03,5.725574493408203125e-02
6.055271625518798828e-02,3.321317955851554871e-03,5.723140016198158264e-02
6.052674725651741028e-02,3.315376583486795425e-03,5.721136927604675293e-02
6.050139665603637695e-02,3.306430298835039139e-03,5.719496682286262512e-02
6.047688797116279602e-02,3.295867005363106728e-03,5.718101933598518372e-02
6.045299023389816284e-02,3.284719772636890411e-03,5.716827139258384705e-02
6.042938679456710815e-02,3.273639362305402756e-03,5.715574696660041809e-02
6.040589138865470886e-02,3.263046732172369957e-03,5.714284628629684448e-02
6.038293242454528809e-02,3.253510687500238419e-03,5.712942034006118774e-02
6.036059930920600891e-02,3.244976978749036789e-03,5.711562186479568481e-02
6.033901497721672058e-02,3.237332450225949287e-03,5.710168182849884033e-02
6.031783670186996460e-02,3.230100497603416443e-03,5.708773434162139893e-02
6.029688566923141479e-02,3.223208710551261902e-03,5.707367882132530212e-02
6.027593836188316345e-02,3.216810291633009911e-03,5.705912783741950989e-02
6.025511771440505981e-02,3.211566014215350151e-03,5.704355239868164062e-02
6.023476272821426392e-02,3.208368085324764252e-03,5.702639371156692505e-02
6.021479889750480652e-02,3.207554342225193977e-03,5.700724571943283081e-02
6.019536033272743225e-02,3.209405345842242241e-03,5.698595568537712097e-02
6.017635017633438110e-02,3.213550196960568428e-03,5.696279928088188171e-02
6.015764176845550537e-02,3.219248726963996887e-03,5.693839117884635925e-02
6.013927608728408813e-02,3.225655294954776764e-03,5.691362172365188599e-02
6.012129411101341248e-02,3.231740789487957954e-03,5.688955262303352356e-02
6.010372564196586609e-02,3.236633725464344025e-03,5.686709284782409668e-02
6.008646264672279358e-02,3.239559475332498550e-03,5.684690177440643311e-02
6.006949394941329956e-02,3.240223042666912079e-03,5.682926997542381287e-02
6.005277112126350403e-02,3.238684730604290962e-03,5.681408569216728210e-02
6.003623828291893005e-02,3.235358512029051781e-03,5.680087953805923462e-02
